Track name: p232_001	PESQ: 2.926636	CSIG: 4.284055	CBAK: 3.262715	COVL: 3.584717	SSNR: 7.161749	STOI: 0.896450	
Track name: p257_175	PESQ: 1.095239	CSIG: 2.113685	CBAK: 1.363214	COVL: 1.496685	SSNR: -5.422341	STOI: 0.810511	
Track name: p257_176	PESQ: 3.150615	CSIG: 4.643031	CBAK: 3.297378	COVL: 3.910222	SSNR: 4.523920	STOI: 0.997167	
Track name: p257_177	PESQ: 3.100647	CSIG: 4.634727	CBAK: 3.540698	COVL: 3.894919	SSNR: 8.145735	STOI: 0.987561	
Track name: p257_178	PESQ: 2.630532	CSIG: 4.225416	CBAK: 2.815525	COVL: 3.434524	SSNR: 1.054153	STOI: 0.992780	
Track name: p257_179	PESQ: 1.550708	CSIG: 2.961611	CBAK: 1.829877	COVL: 2.222312	SSNR: -4.719114	STOI: 0.929450	
Track name: p257_180	PESQ: 1.691266	CSIG: 3.359905	CBAK: 2.556670	COVL: 2.498973	SSNR: 5.420138	STOI: 0.800353	
Track name: p257_181	PESQ: 1.203889	CSIG: 3.238498	CBAK: 2.118585	COVL: 2.203539	SSNR: 1.675983	STOI: 0.946094	
Track name: p257_182	PESQ: 1.325124	CSIG: 3.151997	CBAK: 1.982957	COVL: 2.205806	SSNR: -0.695625	STOI: 0.934428	
Track name: p257_183	PESQ: 1.065503	CSIG: 2.394394	CBAK: 1.469488	COVL: 1.645079	SSNR: -4.555655	STOI: 0.805640	
Track name: p257_184	PESQ: 3.098426	CSIG: 4.745119	CBAK: 3.518982	COVL: 3.947200	SSNR: 7.885093	STOI: 0.996589	
Track name: p257_185	PESQ: 2.786808	CSIG: 4.420564	CBAK: 3.023543	COVL: 3.615963	SSNR: 2.931294	STOI: 0.986496	
Track name: p257_186	PESQ: 2.054947	CSIG: 3.969316	CBAK: 2.519434	COVL: 3.015042	SSNR: 0.783299	STOI: 0.983292	
Track name: p257_187	PESQ: 2.150432	CSIG: 3.817137	CBAK: 2.113478	COVL: 2.944619	SSNR: -4.493919	STOI: 0.965972	
Track name: p257_188	PESQ: 1.802920	CSIG: 3.186504	CBAK: 2.756862	COVL: 2.472479	SSNR: 7.600702	STOI: 0.946986	
Track name: p257_189	PESQ: 1.290328	CSIG: 2.901312	CBAK: 2.139033	COVL: 2.061314	SSNR: 2.142174	STOI: 0.940238	
Track name: p257_190	PESQ: 1.189970	CSIG: 2.127092	CBAK: 1.756700	COVL: 1.579908	SSNR: -1.160491	STOI: 0.827203	
Track name: p257_191	PESQ: 1.067354	CSIG: 2.147898	CBAK: 1.614513	COVL: 1.526670	SSNR: -2.413330	STOI: 0.815028	
Track name: p257_192	PESQ: 2.327578	CSIG: 3.547332	CBAK: 2.577165	COVL: 2.883682	SSNR: 2.233353	STOI: 0.902813	
Track name: p257_193	PESQ: 1.213482	CSIG: 2.212552	CBAK: 2.038769	COVL: 1.671456	SSNR: 1.501489	STOI: 0.917110	
Track name: p257_194	PESQ: 1.175995	CSIG: 2.699981	CBAK: 1.962873	COVL: 1.897339	SSNR: 0.480668	STOI: 0.936429	
Track name: p257_195	PESQ: 1.095743	CSIG: 2.366670	CBAK: 1.448100	COVL: 1.645917	SSNR: -5.096512	STOI: 0.846419	
Track name: p257_196	PESQ: 2.254817	CSIG: 4.252511	CBAK: 3.206134	COVL: 3.284589	SSNR: 8.945962	STOI: 0.998610	
Track name: p257_197	PESQ: 2.165344	CSIG: 3.841960	CBAK: 2.559339	COVL: 2.998776	SSNR: 0.959948	STOI: 0.970249	
Track name: p257_198	PESQ: 2.574479	CSIG: 4.138017	CBAK: 2.831623	COVL: 3.362403	SSNR: 1.749479	STOI: 0.983974	
Track name: p257_199	PESQ: 1.108246	CSIG: 2.779043	CBAK: 1.380403	COVL: 1.872711	SSNR: -6.939848	STOI: 0.560521	
Track name: p257_200	PESQ: 2.302653	CSIG: 3.975393	CBAK: 2.985092	COVL: 3.135941	SSNR: 6.612807	STOI: 0.964796	
Track name: p257_201	PESQ: 1.677153	CSIG: 3.203821	CBAK: 2.204898	COVL: 2.404467	SSNR: 0.371669	STOI: 0.874105	
Track name: p257_202	PESQ: 1.473728	CSIG: 3.458522	CBAK: 2.029802	COVL: 2.448692	SSNR: -1.754917	STOI: 0.890639	
Track name: p257_203	PESQ: 1.097082	CSIG: 2.400236	CBAK: 1.526526	COVL: 1.659896	SSNR: -3.712052	STOI: 0.859512	
Track name: p257_204	PESQ: 3.460905	CSIG: 4.901957	CBAK: 3.467798	COVL: 4.190508	SSNR: 5.105294	STOI: 0.974466	
Track name: p257_205	PESQ: 3.058061	CSIG: 4.644689	CBAK: 3.065867	COVL: 3.855860	SSNR: 1.923691	STOI: 0.916071	
Track name: p257_206	PESQ: 2.567783	CSIG: 4.070484	CBAK: 2.812765	COVL: 3.304267	SSNR: 2.432896	STOI: 0.935190	
Track name: p257_207	PESQ: 1.413288	CSIG: 3.157092	CBAK: 1.859465	COVL: 2.250739	SSNR: -3.231267	STOI: 0.941250	
Track name: p257_208	PESQ: 1.161954	CSIG: 2.607431	CBAK: 2.265879	COVL: 1.837083	SSNR: 5.710335	STOI: 0.851306	
Track name: p257_209	PESQ: 1.613149	CSIG: 2.880933	CBAK: 2.252359	COVL: 2.184870	SSNR: 2.783369	STOI: 0.859674	
Track name: p257_210	PESQ: 1.119020	CSIG: 2.385442	CBAK: 1.740439	COVL: 1.695008	SSNR: -1.866289	STOI: 0.819252	
Track name: p257_211	PESQ: 1.104433	CSIG: 1.329301	CBAK: 1.344035	COVL: 1.097628	SSNR: -5.205517	STOI: 0.762875	
Track name: p257_212	PESQ: 1.921620	CSIG: 3.107264	CBAK: 2.690809	COVL: 2.480559	SSNR: 6.199313	STOI: 0.968921	
Track name: p257_213	PESQ: 1.549487	CSIG: 2.467744	CBAK: 1.827553	COVL: 1.915244	SSNR: -2.071611	STOI: 0.888024	
Track name: p257_214	PESQ: 1.048419	CSIG: 1.197631	CBAK: 1.501382	COVL: 1.046038	SSNR: -4.142696	STOI: 0.801005	
Track name: p257_215	PESQ: 1.175594	CSIG: 2.464633	CBAK: 1.600892	COVL: 1.763460	SSNR: -4.531756	STOI: 0.875585	
Track name: p257_216	PESQ: 2.990871	CSIG: 4.595446	CBAK: 3.614164	COVL: 3.824152	SSNR: 9.959221	STOI: 0.991725	
Track name: p257_217	PESQ: 2.699491	CSIG: 4.274460	CBAK: 3.173410	COVL: 3.507974	SSNR: 5.584894	STOI: 0.983649	
Track name: p257_218	PESQ: 2.052936	CSIG: 3.486116	CBAK: 2.386395	COVL: 2.752023	SSNR: -0.362488	STOI: 0.935599	
Track name: p257_219	PESQ: 1.721483	CSIG: 3.343375	CBAK: 2.208920	COVL: 2.520856	SSNR: -0.983216	STOI: 0.949338	
Track name: p257_220	PESQ: 2.231909	CSIG: 3.752760	CBAK: 2.662635	COVL: 2.981619	SSNR: 2.375886	STOI: 0.954270	
Track name: p257_221	PESQ: 1.536769	CSIG: 3.429941	CBAK: 2.486747	COVL: 2.471757	SSNR: 4.779629	STOI: 0.942557	
Track name: p257_222	PESQ: 1.301039	CSIG: 3.037135	CBAK: 1.997528	COVL: 2.131676	SSNR: -0.069395	STOI: 0.843541	
Track name: p257_223	PESQ: 1.217317	CSIG: 3.066586	CBAK: 1.934345	COVL: 2.117441	SSNR: -1.026912	STOI: 0.907754	
Track name: p257_224	PESQ: 3.943047	CSIG: 5.000000	CBAK: 4.118420	COVL: 4.677154	SSNR: 10.542508	STOI: 0.999382	
Track name: p257_225	PESQ: 3.350430	CSIG: 4.868049	CBAK: 3.472301	COVL: 4.129699	SSNR: 5.492924	STOI: 0.988116	
Track name: p257_226	PESQ: 2.630311	CSIG: 4.074452	CBAK: 2.604200	COVL: 3.341100	SSNR: -1.496785	STOI: 0.972326	
Track name: p257_227	PESQ: 2.313334	CSIG: 3.954953	CBAK: 2.254806	COVL: 3.096014	SSNR: -3.511356	STOI: 0.831570	
Track name: p257_228	PESQ: 2.676881	CSIG: 4.198814	CBAK: 3.497959	COVL: 3.437610	SSNR: 11.846831	STOI: 0.876460	
Track name: p257_229	PESQ: 1.125089	CSIG: 2.185290	CBAK: 1.897988	COVL: 1.582954	SSNR: 1.272589	STOI: 0.831832	
Track name: p257_230	PESQ: 1.248721	CSIG: 2.354894	CBAK: 1.781183	COVL: 1.720685	SSNR: -1.119035	STOI: 0.840075	
Track name: p257_231	PESQ: 1.066797	CSIG: 1.671277	CBAK: 1.346896	COVL: 1.223547	SSNR: -3.762791	STOI: 0.764095	
Track name: p257_232	PESQ: 2.010263	CSIG: 3.436492	CBAK: 2.963959	COVL: 2.716006	SSNR: 8.678558	STOI: 0.971250	
Track name: p257_233	PESQ: 1.658446	CSIG: 3.331677	CBAK: 2.186927	COVL: 2.453389	SSNR: 0.459591	STOI: 0.900253	
Track name: p257_234	PESQ: 1.118313	CSIG: 2.407017	CBAK: 1.798374	COVL: 1.687097	SSNR: -0.135528	STOI: 0.914438	
Track name: p257_235	PESQ: 1.093072	CSIG: 2.227287	CBAK: 1.494160	COVL: 1.579508	SSNR: -4.534256	STOI: 0.856661	
Track name: p257_236	PESQ: 3.653560	CSIG: 5.000000	CBAK: 3.847411	COVL: 4.409270	SSNR: 8.658745	STOI: 0.967535	
Track name: p257_237	PESQ: 2.880850	CSIG: 4.409542	CBAK: 3.201229	COVL: 3.665011	SSNR: 4.727818	STOI: 0.989900	
Track name: p257_238	PESQ: 2.079420	CSIG: 3.693849	CBAK: 2.492652	COVL: 2.878473	SSNR: 0.695172	STOI: 0.960514	
Track name: p257_239	PESQ: 1.176939	CSIG: 2.953686	CBAK: 1.825303	COVL: 2.043373	SSNR: -2.561424	STOI: 0.926431	
Track name: p257_240	PESQ: 1.995886	CSIG: 3.476166	CBAK: 2.834341	COVL: 2.702430	SSNR: 7.878227	STOI: 0.898397	
Track name: p257_241	PESQ: 1.145494	CSIG: 3.263138	CBAK: 2.177153	COVL: 2.202006	SSNR: 2.357224	STOI: 0.969518	
Track name: p257_242	PESQ: 1.194398	CSIG: 2.786898	CBAK: 1.897753	COVL: 1.950423	SSNR: -0.716568	STOI: 0.920077	
Track name: p257_243	PESQ: 1.147198	CSIG: 2.875438	CBAK: 1.844611	COVL: 1.977188	SSNR: -1.490305	STOI: 0.934539	
Track name: p257_244	PESQ: 3.644403	CSIG: 5.000000	CBAK: 3.789305	COVL: 4.424011	SSNR: 7.822325	STOI: 0.996128	
Track name: p257_245	PESQ: 1.573484	CSIG: 3.615131	CBAK: 2.562453	COVL: 2.594045	SSNR: 5.191506	STOI: 0.973626	
Track name: p257_246	PESQ: 1.380129	CSIG: 3.281073	CBAK: 2.142791	COVL: 2.308705	SSNR: 0.943876	STOI: 0.946467	
Track name: p257_247	PESQ: 1.611002	CSIG: 2.988682	CBAK: 1.933109	COVL: 2.232678	SSNR: -2.059810	STOI: 0.888920	
Track name: p257_248	PESQ: 2.824603	CSIG: 4.334253	CBAK: 3.569353	COVL: 3.592034	SSNR: 11.311170	STOI: 0.981078	
Track name: p257_249	PESQ: 1.583382	CSIG: 3.103593	CBAK: 2.281988	COVL: 2.299031	SSNR: 2.668687	STOI: 0.940628	
Track name: p257_250	PESQ: 1.223438	CSIG: 2.876174	CBAK: 2.012034	COVL: 2.010866	SSNR: 0.817258	STOI: 0.923785	
Track name: p257_251	PESQ: 1.106256	CSIG: 2.387031	CBAK: 1.745454	COVL: 1.680952	SSNR: -1.319685	STOI: 0.877162	
Track name: p257_252	PESQ: 1.779551	CSIG: 2.926285	CBAK: 2.492994	COVL: 2.314646	SSNR: 4.318995	STOI: 0.869910	
Track name: p257_253	PESQ: 1.478277	CSIG: 2.842455	CBAK: 2.161450	COVL: 2.112885	SSNR: 1.691040	STOI: 0.922400	
Track name: p257_254	PESQ: 1.267538	CSIG: 2.474027	CBAK: 1.894913	COVL: 1.800166	SSNR: 0.071923	STOI: 0.890654	
Track name: p257_255	PESQ: 1.177370	CSIG: 2.169366	CBAK: 1.459107	COVL: 1.572286	SSNR: -4.806358	STOI: 0.822377	
Track name: p257_256	PESQ: 3.254343	CSIG: 4.752500	CBAK: 3.657268	COVL: 4.031542	SSNR: 8.811799	STOI: 0.991135	
Track name: p257_257	PESQ: 2.304491	CSIG: 3.805744	CBAK: 2.676270	COVL: 3.051483	SSNR: 1.739867	STOI: 0.985101	
Track name: p257_258	PESQ: 2.488692	CSIG: 4.050967	CBAK: 2.786784	COVL: 3.276186	SSNR: 1.670325	STOI: 0.956833	
Track name: p257_259	PESQ: 1.178741	CSIG: 2.695502	CBAK: 1.658270	COVL: 1.899223	SSNR: -4.495262	STOI: 0.935640	
Track name: p257_260	PESQ: 1.726704	CSIG: 3.070610	CBAK: 2.470474	COVL: 2.332845	SSNR: 5.548863	STOI: 0.835445	
Track name: p257_261	PESQ: 1.619400	CSIG: 3.452368	CBAK: 2.579835	COVL: 2.520792	SSNR: 5.799902	STOI: 0.958935	
Track name: p257_262	PESQ: 1.347000	CSIG: 2.917401	CBAK: 2.126427	COVL: 2.090202	SSNR: 1.852893	STOI: 0.950128	
Track name: p257_263	PESQ: 1.074703	CSIG: 1.806094	CBAK: 1.244251	COVL: 1.304369	SSNR: -5.881584	STOI: 0.799682	
Track name: p257_264	PESQ: 2.227099	CSIG: 3.751026	CBAK: 2.576959	COVL: 2.968697	SSNR: 1.476774	STOI: 0.892676	
Track name: p257_265	PESQ: 2.718757	CSIG: 4.340764	CBAK: 3.071814	COVL: 3.541491	SSNR: 4.231578	STOI: 0.988608	
Track name: p257_266	PESQ: 1.578573	CSIG: 3.169991	CBAK: 2.004660	COVL: 2.338339	SSNR: -2.080137	STOI: 0.948995	
Track name: p257_267	PESQ: 1.127137	CSIG: 2.490605	CBAK: 1.455189	COVL: 1.719455	SSNR: -5.046747	STOI: 0.875016	
Track name: p257_268	PESQ: 1.209813	CSIG: 2.902634	CBAK: 2.308930	COVL: 2.019964	SSNR: 5.509336	STOI: 0.872875	
Track name: p257_269	PESQ: 1.304597	CSIG: 3.082424	CBAK: 2.258920	COVL: 2.154611	SSNR: 4.114189	STOI: 0.917420	
Track name: p257_270	PESQ: 1.112570	CSIG: 1.816801	CBAK: 1.661296	COVL: 1.371086	SSNR: -1.411419	STOI: 0.757151	
Track name: p257_271	PESQ: 1.090233	CSIG: 1.057290	CBAK: 1.484046	COVL: 1.000000	SSNR: -3.565943	STOI: 0.784956	
Track name: p257_272	PESQ: 1.117287	CSIG: 2.710326	CBAK: 2.065930	COVL: 1.869781	SSNR: 2.696740	STOI: 0.899882	
Track name: p257_273	PESQ: 1.220211	CSIG: 2.395916	CBAK: 1.845752	COVL: 1.740172	SSNR: -0.471398	STOI: 0.924871	
Track name: p257_274	PESQ: 1.087481	CSIG: 2.281349	CBAK: 1.522696	COVL: 1.602635	SSNR: -3.997042	STOI: 0.817429	
Track name: p257_275	PESQ: 1.133384	CSIG: 2.206685	CBAK: 1.683568	COVL: 1.616377	SSNR: -3.012810	STOI: 0.896725	
Track name: p257_276	PESQ: 2.069258	CSIG: 3.727411	CBAK: 2.545183	COVL: 2.889400	SSNR: 1.634345	STOI: 0.864596	
Track name: p257_277	PESQ: 2.365023	CSIG: 3.898540	CBAK: 2.926136	COVL: 3.138698	SSNR: 4.785158	STOI: 0.978340	
Track name: p257_278	PESQ: 2.433179	CSIG: 3.945878	CBAK: 2.597751	COVL: 3.184187	SSNR: -0.394526	STOI: 0.977680	
Track name: p257_279	PESQ: 2.048616	CSIG: 3.468943	CBAK: 2.279473	COVL: 2.741400	SSNR: -2.031446	STOI: 0.988129	
Track name: p257_280	PESQ: 2.260315	CSIG: 4.072924	CBAK: 3.046858	COVL: 3.171503	SSNR: 7.543826	STOI: 0.983289	
Track name: p257_281	PESQ: 1.123169	CSIG: 2.759103	CBAK: 1.962127	COVL: 1.900413	SSNR: 0.855004	STOI: 0.920660	
Track name: p257_282	PESQ: 1.165450	CSIG: 2.727360	CBAK: 1.855317	COVL: 1.898938	SSNR: -0.851416	STOI: 0.928373	
Track name: p257_283	PESQ: 1.371867	CSIG: 3.064860	CBAK: 1.921652	COVL: 2.188151	SSNR: -2.115820	STOI: 0.922269	
Track name: p257_284	PESQ: 2.613113	CSIG: 4.073838	CBAK: 3.580874	COVL: 3.356446	SSNR: 13.064267	STOI: 0.982586	
Track name: p257_285	PESQ: 2.432278	CSIG: 3.973377	CBAK: 2.569645	COVL: 3.184927	SSNR: -0.283603	STOI: 0.929391	
Track name: p257_286	PESQ: 2.064348	CSIG: 3.656724	CBAK: 2.496066	COVL: 2.834443	SSNR: 1.654437	STOI: 0.966960	
Track name: p257_287	PESQ: 1.974959	CSIG: 3.584491	CBAK: 2.065666	COVL: 2.742591	SSNR: -4.024428	STOI: 0.958985	
Track name: p257_288	PESQ: 1.546920	CSIG: 2.888520	CBAK: 2.281211	COVL: 2.169182	SSNR: 3.127874	STOI: 0.780640	
Track name: p257_289	PESQ: 1.184051	CSIG: 2.492864	CBAK: 1.894296	COVL: 1.778297	SSNR: 0.214628	STOI: 0.852170	
Track name: p257_290	PESQ: 1.200583	CSIG: 2.159509	CBAK: 1.799766	COVL: 1.613083	SSNR: -1.072277	STOI: 0.876612	
Track name: p257_291	PESQ: 1.036394	CSIG: 1.985472	CBAK: 1.249667	COVL: 1.393214	SSNR: -6.339260	STOI: 0.603611	
Track name: p257_292	PESQ: 2.552760	CSIG: 4.161073	CBAK: 3.328649	COVL: 3.369114	SSNR: 9.530149	STOI: 0.951671	
Track name: p257_293	PESQ: 1.259099	CSIG: 2.701699	CBAK: 1.820607	COVL: 1.917618	SSNR: -1.414954	STOI: 0.784726	
Track name: p257_294	PESQ: 1.148536	CSIG: 2.405806	CBAK: 1.790205	COVL: 1.726044	SSNR: -1.564634	STOI: 0.934052	
Track name: p257_295	PESQ: 1.058136	CSIG: 2.053223	CBAK: 1.291989	COVL: 1.431857	SSNR: -5.566063	STOI: 0.825962	
Track name: p257_296	PESQ: 3.094733	CSIG: 4.551122	CBAK: 3.489573	COVL: 3.845069	SSNR: 7.611052	STOI: 0.954907	
Track name: p257_297	PESQ: 2.860877	CSIG: 4.339559	CBAK: 3.185342	COVL: 3.618476	SSNR: 4.698905	STOI: 0.994745	
Track name: p257_298	PESQ: 2.140051	CSIG: 3.934050	CBAK: 2.534580	COVL: 3.036321	SSNR: 0.560766	STOI: 0.929628	
Track name: p257_299	PESQ: 1.299141	CSIG: 3.005335	CBAK: 1.926794	COVL: 2.128515	SSNR: -1.777876	STOI: 0.969914	
Track name: p257_300	PESQ: 2.278393	CSIG: 3.878922	CBAK: 2.848734	COVL: 3.060772	SSNR: 5.289770	STOI: 0.881441	
Track name: p257_301	PESQ: 1.856636	CSIG: 3.446120	CBAK: 2.323266	COVL: 2.624802	SSNR: 0.485940	STOI: 0.843749	
Track name: p257_302	PESQ: 1.195899	CSIG: 2.807893	CBAK: 1.692908	COVL: 1.955566	SSNR: -3.712407	STOI: 0.970311	
Track name: p257_303	PESQ: 1.077164	CSIG: 2.351986	CBAK: 1.553679	COVL: 1.636764	SSNR: -3.611639	STOI: 0.820993	
Track name: p257_304	PESQ: 4.166056	CSIG: 5.000000	CBAK: 3.969030	COVL: 4.819656	SSNR: 7.101066	STOI: 0.972522	
Track name: p257_305	PESQ: 1.192668	CSIG: 3.084042	CBAK: 2.085545	COVL: 2.119269	SSNR: 1.313813	STOI: 0.927573	
Track name: p257_306	PESQ: 2.485643	CSIG: 4.195791	CBAK: 2.800791	COVL: 3.334357	SSNR: 2.459888	STOI: 0.989133	
Track name: p257_307	PESQ: 1.504398	CSIG: 3.206707	CBAK: 1.847910	COVL: 2.314220	SSNR: -3.788128	STOI: 0.962953	
Track name: p257_308	PESQ: 1.491221	CSIG: 3.295644	CBAK: 2.650806	COVL: 2.371482	SSNR: 8.189872	STOI: 0.946279	
Track name: p257_309	PESQ: 1.110656	CSIG: 2.516682	CBAK: 1.710720	COVL: 1.746609	SSNR: -1.857030	STOI: 0.810199	
Track name: p257_310	PESQ: 1.059086	CSIG: 2.162834	CBAK: 1.548133	COVL: 1.522647	SSNR: -3.083524	STOI: 0.795685	
Track name: p257_311	PESQ: 1.053477	CSIG: 1.875247	CBAK: 1.469398	COVL: 1.373620	SSNR: -4.154140	STOI: 0.784059	
Track name: p257_312	PESQ: 1.896391	CSIG: 2.480828	CBAK: 2.624527	COVL: 2.157332	SSNR: 5.285426	STOI: 0.932603	
Track name: p257_313	PESQ: 1.143859	CSIG: 2.775054	CBAK: 1.905303	COVL: 1.918995	SSNR: -0.212637	STOI: 0.896859	
Track name: p257_314	PESQ: 1.275357	CSIG: 2.776254	CBAK: 1.942735	COVL: 1.977835	SSNR: -0.256694	STOI: 0.926487	
Track name: p257_315	PESQ: 1.055253	CSIG: 1.946949	CBAK: 1.370329	COVL: 1.405140	SSNR: -5.517493	STOI: 0.731978	
Track name: p257_316	PESQ: 3.047109	CSIG: 4.488164	CBAK: 3.383263	COVL: 3.779132	SSNR: 6.750328	STOI: 0.979945	
Track name: p257_317	PESQ: 2.942888	CSIG: 4.496049	CBAK: 3.013796	COVL: 3.723238	SSNR: 1.993264	STOI: 0.986205	
Track name: p257_318	PESQ: 2.100663	CSIG: 3.705886	CBAK: 2.409757	COVL: 2.890029	SSNR: -0.554435	STOI: 0.902855	
Track name: p257_319	PESQ: 1.242555	CSIG: 3.078685	CBAK: 1.992265	COVL: 2.141954	SSNR: -0.552356	STOI: 0.950339	
Track name: p257_320	PESQ: 2.791180	CSIG: 4.553453	CBAK: 3.555947	COVL: 3.699261	SSNR: 10.689482	STOI: 0.978941	
Track name: p257_321	PESQ: 1.236943	CSIG: 3.249945	CBAK: 2.282626	COVL: 2.222827	SSNR: 4.165574	STOI: 0.905312	
Track name: p257_322	PESQ: 1.134809	CSIG: 2.524845	CBAK: 1.630236	COVL: 1.753307	SSNR: -2.896605	STOI: 0.873638	
Track name: p257_323	PESQ: 1.123521	CSIG: 2.946644	CBAK: 1.648388	COVL: 1.995763	SSNR: -4.209489	STOI: 0.869472	
Track name: p257_324	PESQ: 3.881616	CSIG: 5.000000	CBAK: 4.092016	COVL: 4.636243	SSNR: 10.585869	STOI: 0.995803	
Track name: p257_325	PESQ: 2.825088	CSIG: 4.373835	CBAK: 2.916327	COVL: 3.591503	SSNR: 1.843962	STOI: 0.991859	
Track name: p257_326	PESQ: 2.186315	CSIG: 3.998177	CBAK: 2.419198	COVL: 3.087555	SSNR: -1.443922	STOI: 0.986429	
Track name: p257_327	PESQ: 1.439969	CSIG: 2.922125	CBAK: 1.630045	COVL: 2.110556	SSNR: -5.456376	STOI: 0.902238	
Track name: p257_328	PESQ: 2.234991	CSIG: 3.548136	CBAK: 2.751777	COVL: 2.859078	SSNR: 4.749218	STOI: 0.883442	
Track name: p257_329	PESQ: 1.271669	CSIG: 2.639436	CBAK: 2.005287	COVL: 1.902033	SSNR: 1.022473	STOI: 0.837068	
Track name: p257_330	PESQ: 1.259471	CSIG: 3.204093	CBAK: 2.157059	COVL: 2.213641	SSNR: 1.902212	STOI: 0.943576	
Track name: p257_331	PESQ: 1.051386	CSIG: 1.564963	CBAK: 1.346936	COVL: 1.185102	SSNR: -4.624932	STOI: 0.750689	
Track name: p257_332	PESQ: 1.810936	CSIG: 3.099469	CBAK: 2.808079	COVL: 2.447615	SSNR: 7.718611	STOI: 0.961170	
Track name: p257_333	PESQ: 1.732029	CSIG: 3.379905	CBAK: 2.328934	COVL: 2.533654	SSNR: 1.313340	STOI: 0.964726	
Track name: p257_334	PESQ: 1.419309	CSIG: 2.848418	CBAK: 1.820967	COVL: 2.074582	SSNR: -2.759668	STOI: 0.815546	
Track name: p257_335	PESQ: 1.099508	CSIG: 2.282167	CBAK: 1.440392	COVL: 1.579700	SSNR: -4.098687	STOI: 0.796969	
Track name: p257_336	PESQ: 2.144347	CSIG: 4.140254	CBAK: 3.039909	COVL: 3.165162	SSNR: 7.488748	STOI: 0.997164	
Track name: p257_337	PESQ: 2.166279	CSIG: 3.712808	CBAK: 2.519408	COVL: 2.928893	SSNR: 0.587478	STOI: 0.913164	
Track name: p257_338	PESQ: 1.386282	CSIG: 3.401502	CBAK: 2.207968	COVL: 2.389924	SSNR: 1.130358	STOI: 0.913826	
Track name: p257_339	PESQ: 1.667087	CSIG: 3.522379	CBAK: 2.075441	COVL: 2.581588	SSNR: -2.650986	STOI: 0.981294	
Track name: p257_340	PESQ: 2.752995	CSIG: 4.316693	CBAK: 3.330280	COVL: 3.540317	SSNR: 8.360171	STOI: 0.977259	
Track name: p257_341	PESQ: 1.411954	CSIG: 3.380775	CBAK: 2.318602	COVL: 2.388039	SSNR: 2.891491	STOI: 0.983369	
Track name: p257_342	PESQ: 1.228552	CSIG: 3.031030	CBAK: 1.882845	COVL: 2.098539	SSNR: -1.626367	STOI: 0.916935	
Track name: p257_343	PESQ: 1.146159	CSIG: 2.807848	CBAK: 1.729660	COVL: 1.937050	SSNR: -3.043443	STOI: 0.924029	
Track name: p257_344	PESQ: 1.956798	CSIG: 4.081617	CBAK: 3.123879	COVL: 3.047773	SSNR: 9.958515	STOI: 0.975423	
Track name: p257_345	PESQ: 3.506078	CSIG: 4.979135	CBAK: 3.621563	COVL: 4.265073	SSNR: 6.614984	STOI: 0.979109	
Track name: p257_346	PESQ: 1.663939	CSIG: 3.333076	CBAK: 2.161956	COVL: 2.467686	SSNR: -0.455499	STOI: 0.961543	
Track name: p257_347	PESQ: 1.587477	CSIG: 2.863863	CBAK: 1.795529	COVL: 2.153902	SSNR: -3.854094	STOI: 0.895076	
Track name: p257_348	PESQ: 1.164379	CSIG: 3.108598	CBAK: 2.314380	COVL: 2.112749	SSNR: 5.356967	STOI: 0.943736	
Track name: p257_349	PESQ: 1.217822	CSIG: 2.762977	CBAK: 2.133091	COVL: 1.943847	SSNR: 3.127698	STOI: 0.928338	
Track name: p257_350	PESQ: 1.265540	CSIG: 2.469063	CBAK: 2.052253	COVL: 1.829097	SSNR: 1.156621	STOI: 0.910693	
Track name: p257_351	PESQ: 1.072366	CSIG: 1.585462	CBAK: 1.535619	COVL: 1.213655	SSNR: -2.130987	STOI: 0.788350	
Track name: p257_352	PESQ: 2.395768	CSIG: 3.753488	CBAK: 2.857198	COVL: 3.035264	SSNR: 5.518944	STOI: 0.934206	
Track name: p257_353	PESQ: 1.127733	CSIG: 2.762348	CBAK: 1.901028	COVL: 1.889563	SSNR: 0.501280	STOI: 0.898488	
Track name: p257_354	PESQ: 1.086603	CSIG: 2.252657	CBAK: 1.521562	COVL: 1.585179	SSNR: -3.887834	STOI: 0.806994	
Track name: p257_355	PESQ: 1.112310	CSIG: 2.426046	CBAK: 1.564316	COVL: 1.694814	SSNR: -3.861596	STOI: 0.884651	
Track name: p257_356	PESQ: 1.805466	CSIG: 3.935426	CBAK: 2.956172	COVL: 2.891687	SSNR: 8.749961	STOI: 0.995845	
Track name: p257_357	PESQ: 3.213696	CSIG: 4.729913	CBAK: 3.251042	COVL: 3.991204	SSNR: 3.049930	STOI: 0.997822	
Track name: p257_358	PESQ: 2.984391	CSIG: 4.507659	CBAK: 3.079084	COVL: 3.757842	SSNR: 2.367953	STOI: 0.976254	
Track name: p257_359	PESQ: 1.714319	CSIG: 3.396805	CBAK: 2.024051	COVL: 2.538403	SSNR: -3.624465	STOI: 0.962633	
Track name: p257_360	PESQ: 2.166348	CSIG: 4.031996	CBAK: 3.130664	COVL: 3.110958	SSNR: 9.266770	STOI: 0.986792	
Track name: p257_361	PESQ: 1.286811	CSIG: 3.308659	CBAK: 2.092101	COVL: 2.283300	SSNR: 0.495242	STOI: 0.947194	
Track name: p257_362	PESQ: 1.105145	CSIG: 2.664150	CBAK: 1.676876	COVL: 1.839788	SSNR: -3.347553	STOI: 0.910758	
